日期,行业层级,一级行业代码,一级行业,指数代码,指数名称,收盘价,成交额,日收益率,20日年化波动率
2026-08-18,二级行业,801950,煤炭,801952,焦炭Ⅱ,1139.05000000,8.94870000,0.00397518,0.29668786
2026-08-18,二级行业,801950,煤炭,801951,煤炭开采,3796.22000000,104.71750000,0.01324942,0.34095125
2026-08-18,二级行业,801970,环保,801972,环保设备Ⅱ,2172.48000000,47.86200000,-0.01683502,0.35794295
2026-08-18,二级行业,801970,环保,801971,环境治理,1881.74000000,118.19930000,-0.00542809,0.21577961
2026-08-18,二级行业,801730,电力设备,801735,光伏设备,5806.50000000,343.40710000,0.01005445,0.31726595
2026-08-18,二级行业,801730,电力设备,801733,其他电源设备Ⅱ,40233.20000000,165.56530000,-0.01704532,0.49889048
2026-08-18,二级行业,801730,电力设备,801731,电机Ⅱ,13221.31000000,87.56520000,0.01797526,0.40230147
2026-08-18,二级行业,801730,电力设备,801737,电池,24022.90000000,582.10280000,-0.01194245,0.33420743
2026-08-18,二级行业,801730,电力设备,801738,电网设备,5681.42000000,424.97920000,-0.00717001,0.35549727
2026-08-18,二级行业,801730,电力设备,801736,风电设备,2235.63000000,83.71340000,-0.00913906,0.31930770
2026-08-18,二级行业,801080,电子,801083,元件,23659.20000000,1289.01770000,-0.01993583,0.86769863
2026-08-18,二级行业,801080,电子,801084,光学光电子,1964.39000000,728.57220000,0.02346095,0.53845917
2026-08-18,二级行业,801080,电子,801082,其他电子Ⅱ,17654.56000000,220.31370000,0.00678391,0.58804182
2026-08-18,二级行业,801080,电子,801081,半导体,10740.96000000,3868.25790000,-0.00185115,0.75265227
2026-08-18,二级行业,801080,电子,801085,消费电子,10603.61000000,770.63070000,-0.00867488,0.50472297
2026-08-18,二级行业,801080,电子,801086,电子化学品Ⅱ,13425.92000000,558.78280000,0.01557102,0.86797498
2026-08-18,二级行业,801960,石油石化,801962,油服工程,2432.50000000,55.26170000,0.03046272,0.44720163
2024-06-17,二级行业,801960,石油石化,801961,油气开采Ⅱ,2108.92000000,10.52840725,-0.00416482,0.27715181
2026-08-18,二级行业,801960,石油石化,801963,炼化及贸易,3065.13000000,87.38320000,0.01755161,0.27230573
2026-08-18,二级行业,801210,社会服务,801218,专业服务,5788.08000000,49.11260000,-0.00468418,0.29324509
2024-06-17,二级行业,801210,社会服务,801216,体育Ⅱ,1577.85000000,1.84919639,0.00196220,0.28753489
2026-08-18,二级行业,801210,社会服务,801994,教育,1787.85000000,32.24520000,0.00817661,0.38388128
2026-08-18,二级行业,801210,社会服务,801993,旅游及景区,1890.77000000,16.31250000,-0.00526626,0.23088885
2026-08-18,二级行业,801210,社会服务,801219,酒店餐饮,1495.57000000,8.50450000,0.00719245,0.31987008
2026-08-18,二级行业,801130,纺织服饰,801132,服装家纺,1508.74000000,48.07140000,-0.00046375,0.26320004
2026-08-18,二级行业,801130,纺织服饰,801131,纺织制造,1750.13000000,39.08060000,-0.00464653,0.23662778
2026-08-18,二级行业,801130,纺织服饰,801133,饰品,1369.73000000,16.63030000,-0.00280289,0.31143866
2026-08-18,二级行业,801230,综合,801231,综合Ⅱ,4507.13000000,49.49280000,-0.01555797,0.54666843
2026-08-18,二级行业,801980,美容护理,801981,个护用品,1240.38000000,5.64350000,0.00138860,0.25230634
2026-08-18,二级行业,801980,美容护理,801982,化妆品,5765.34000000,17.20900000,-0.00900012,0.27156695
2024-06-17,二级行业,801980,美容护理,801983,医疗美容,1777.83000000,4.66977567,-0.00245762,0.24742453
2026-08-18,二级行业,801750,计算机,801103,IT服务Ⅱ,4953.95000000,580.21500000,-0.01128235,0.37827600
2026-08-18,二级行业,801750,计算机,801101,计算机设备,2982.41000000,312.49610000,-0.00095804,0.32919798
2026-08-18,二级行业,801750,计算机,801104,软件开发,5904.42000000,495.28680000,-0.01231177,0.35004549
2026-08-18,二级行业,801140,轻工制造,801141,包装印刷,2721.43000000,39.50100000,-0.01121967,0.27362199
2026-08-18,二级行业,801140,轻工制造,801142,家居用品,1620.37000000,68.05990000,0.00145239,0.20969856
2026-08-18,二级行业,801140,轻工制造,801145,文娱用品,1679.71000000,12.57450000,-0.00534129,0.30731584
2026-08-18,二级行业,801140,轻工制造,801143,造纸,2089.56000000,30.94890000,0.00005265,0.16407005
2026-08-18,二级行业,801770,通信,801223,通信服务,2206.32000000,153.88380000,-0.01560262,0.19369104
2026-08-18,二级行业,801770,通信,801102,通信设备,10343.60000000,1764.73590000,-0.01332878,0.89498098
2026-08-18,二级行业,801040,钢铁,801043,冶钢原料,3210.48000000,16.55320000,-0.00523336,0.24732846
2026-08-18,二级行业,801040,钢铁,801044,普钢,2051.71000000,31.58060000,-0.00254261,0.19582880
2026-08-18,二级行业,801040,钢铁,801045,特钢Ⅱ,3877.48000000,21.36460000,0.01229643,0.24161206
2026-08-18,二级行业,801780,银行,801785,农商行Ⅱ,763.17000000,12.99610000,-0.00003931,0.21160069
2026-08-18,二级行业,801780,银行,801782,国有大型银行Ⅱ,1944.22000000,108.34190000,0.01607028,0.26535404
2026-08-18,二级行业,801780,银行,801784,城商行Ⅱ,1050.37000000,62.18960000,0.00612081,0.17013990
2026-08-18,二级行业,801780,银行,801783,股份制银行Ⅱ,4094.22000000,67.73100000,-0.00082975,0.21029211
2026-08-18,二级行业,801790,非银金融,801194,保险Ⅱ,1137.05000000,58.38140000,-0.00914993,0.27402664
2026-08-18,二级行业,801790,非银金融,801191,多元金融,1138.42000000,36.10370000,-0.00849177,0.21817850
2026-08-18,二级行业,801790,非银金融,801193,证券Ⅱ,6112.28000000,234.41750000,-0.01370774,0.17501528
2026-08-18,二级行业,801120,食品饮料,801128,休闲食品,1697.81000000,31.06940000,0.01746911,0.29933608
2026-08-18,二级行业,801120,食品饮料,801125,白酒Ⅱ,36565.66000000,111.87190000,0.00376766,0.32086930
2026-08-18,二级行业,801120,食品饮料,801129,调味发酵品Ⅱ,7050.26000000,68.70220000,0.00243276,0.19485216
2026-08-18,二级行业,801120,食品饮料,801126,非白酒,3436.86000000,19.99820000,-0.00036357,0.21006778
2026-08-18,二级行业,801120,食品饮料,801124,食品加工,12926.66000000,46.41540000,0.00913294,0.16268733
2026-08-18,二级行业,801120,食品饮料,801127,饮料乳品,7019.21000000,78.29060000,-0.00028770,0.21949216
