日期,行业层级,一级行业代码,一级行业,指数代码,指数名称,收盘价,成交额,日收益率,20日年化波动率
2026-08-21,二级行业,801740,国防军工,801741,航天装备Ⅱ,23940.08000000,42.93920000,0.01081450,0.57174619
2026-08-21,二级行业,801740,国防军工,801744,航海装备Ⅱ,3102.78000000,46.96150000,0.02055060,0.25777161
2026-08-21,二级行业,801740,国防军工,801742,航空装备Ⅱ,8093.75000000,82.51370000,0.00430447,0.27551287
2026-08-21,二级行业,801030,基础化工,801038,农化制品,5103.36000000,132.93250000,0.00434931,0.30664651
2026-08-21,二级行业,801030,基础化工,801034,化学制品,6539.92000000,363.26370000,-0.00295154,0.26546639
2026-08-21,二级行业,801030,基础化工,801033,化学原料,3303.09000000,159.85080000,0.00568135,0.24902196
2026-08-21,二级行业,801030,基础化工,801032,化学纤维,4494.30000000,32.43570000,0.00036059,0.30166608
2026-08-21,二级行业,801030,基础化工,801036,塑料,4844.79000000,203.31340000,0.01280856,0.50153648
2026-08-21,二级行业,801030,基础化工,801037,橡胶,4701.09000000,21.63530000,0.00588413,0.37206884
2026-08-21,二级行业,801030,基础化工,801039,非金属材料Ⅱ,6270.95000000,44.73740000,0.02923943,0.68646988
2024-06-17,二级行业,801110,家用电器,801117,其他家电Ⅱ,473.77000000,0.79529547,-0.01320531,0.27218433
2026-08-21,二级行业,801110,家用电器,801114,厨卫电器,7945.73000000,11.21140000,-0.01634122,0.30300764
2026-08-21,二级行业,801110,家用电器,801116,家电零部件Ⅱ,6340.89000000,52.59070000,0.00743074,0.38816725
2026-08-21,二级行业,801110,家用电器,801113,小家电,4160.64000000,13.65740000,-0.01197323,0.30850180
2026-08-21,二级行业,801110,家用电器,801115,照明设备Ⅱ,4396.90000000,12.92780000,0.01600176,0.38017752
2026-08-21,二级行业,801110,家用电器,801111,白色家电,19302.07000000,45.17050000,-0.01349577,0.20918590
2026-08-21,二级行业,801110,家用电器,801112,黑色家电,1890.59000000,15.19070000,-0.01141486,0.28098177
2026-08-21,二级行业,801710,建筑材料,801711,水泥,3931.73000000,15.75860000,-0.00001017,0.23334893
2026-08-21,二级行业,801710,建筑材料,801712,玻璃玻纤,20064.88000000,180.33920000,0.01190387,0.80417884
2026-08-21,二级行业,801710,建筑材料,801713,装修建材,4352.60000000,44.99490000,-0.01536916,0.23988962
2026-08-21,二级行业,801720,建筑装饰,801724,专业工程,1756.95000000,55.50260000,-0.00017072,0.30645703
2026-08-21,二级行业,801720,建筑装饰,801723,基础建设,2025.82000000,31.48890000,-0.00599596,0.17217778
2026-08-21,二级行业,801720,建筑装饰,801726,工程咨询服务Ⅱ,2227.10000000,71.71290000,0.00142540,0.38381847
2026-08-21,二级行业,801720,建筑装饰,801721,房屋建设Ⅱ,2755.67000000,20.72530000,0.00017422,0.14118727
2026-08-21,二级行业,801720,建筑装饰,801722,装修装饰Ⅱ,4191.52000000,43.87950000,-0.00880871,0.38784221
2026-08-21,二级行业,801180,房地产,801181,房地产开发,2161.97000000,129.09510000,-0.00972879,0.19875665
2026-08-21,二级行业,801180,房地产,801183,房地产服务,742.45000000,13.92070000,-0.01423317,0.24739976
2026-08-21,二级行业,801050,有色金属,801054,小金属,37625.93000000,333.33410000,0.01806937,0.54396291
2026-08-21,二级行业,801050,有色金属,801055,工业金属,3452.62000000,562.94590000,0.02468051,0.43124974
2026-08-21,二级行业,801050,有色金属,801056,能源金属,17013.68000000,178.62150000,0.04590152,0.49405268
2026-08-21,二级行业,801050,有色金属,801053,贵金属,29808.68000000,296.06750000,0.04647525,0.55216257
2026-08-21,二级行业,801050,有色金属,801051,金属新材料,9331.47000000,66.20150000,0.01389458,0.47810587
2026-08-21,二级行业,801890,机械设备,801074,专用设备,11755.45000000,351.06760000,0.00871555,0.43222705
2026-08-21,二级行业,801890,机械设备,801077,工程机械,21468.85000000,43.86760000,0.00047673,0.21641527
2026-08-21,二级行业,801890,机械设备,801078,自动化设备,20253.46000000,314.72080000,0.00859676,0.57080326
2026-08-21,二级行业,801890,机械设备,801076,轨交设备Ⅱ,5731.27000000,30.60500000,-0.00894347,0.17623308
2026-08-21,二级行业,801890,机械设备,801072,通用设备,7951.00000000,506.60690000,0.00839206,0.53881874
2026-08-21,二级行业,801880,汽车,801095,乘用车,14152.17000000,37.77840000,-0.00677465,0.24440182
2026-08-21,二级行业,801880,汽车,801096,商用车,6459.56000000,25.39160000,-0.01611039,0.34358711
2026-08-21,二级行业,801880,汽车,801881,摩托车及其他,3427.64000000,15.65960000,-0.00927243,0.21896744
2026-08-21,二级行业,801880,汽车,801092,汽车服务,436.65000000,7.34080000,0.00165164,0.31072802
2026-08-21,二级行业,801880,汽车,801093,汽车零部件,7121.21000000,311.56540000,0.00976412,0.33501908
2026-08-21,二级行业,801950,煤炭,801952,焦炭Ⅱ,1151.77000000,14.90690000,-0.02305441,0.40373589
2026-08-21,二级行业,801950,煤炭,801951,煤炭开采,3834.21000000,99.67650000,0.00727436,0.25361878
2026-08-21,二级行业,801970,环保,801972,环保设备Ⅱ,2100.86000000,28.88490000,0.00908283,0.35978692
2026-08-21,二级行业,801970,环保,801971,环境治理,1860.59000000,93.58190000,0.00207892,0.23155901
2026-08-21,二级行业,801730,电力设备,801735,光伏设备,5545.34000000,215.12930000,0.01081110,0.35988866
2026-08-21,二级行业,801730,电力设备,801733,其他电源设备Ⅱ,38444.30000000,128.58530000,0.02416645,0.51217423
2026-08-21,二级行业,801730,电力设备,801731,电机Ⅱ,11963.25000000,40.72280000,0.00431250,0.46743296
2026-08-21,二级行业,801730,电力设备,801737,电池,23513.54000000,540.87660000,0.01627612,0.32375737
2026-08-21,二级行业,801730,电力设备,801738,电网设备,5499.71000000,349.32830000,0.00904149,0.38950689
2026-08-21,二级行业,801730,电力设备,801736,风电设备,2077.64000000,70.16150000,-0.00661732,0.36227856
2026-08-21,二级行业,801080,电子,801083,元件,22308.77000000,963.02630000,0.02780904,0.82515031
2026-08-21,二级行业,801080,电子,801084,光学光电子,1855.69000000,422.63970000,0.00716422,0.49016657
2026-08-21,二级行业,801080,电子,801082,其他电子Ⅱ,16658.25000000,159.06240000,0.01439978,0.55475464
2026-08-21,二级行业,801080,电子,801081,半导体,9936.65000000,2359.12700000,0.00515798,0.66548158
2026-08-21,二级行业,801080,电子,801085,消费电子,10066.25000000,552.15000000,0.01317110,0.51222356
2026-08-21,二级行业,801080,电子,801086,电子化学品Ⅱ,12178.38000000,347.32230000,0.00020697,0.74270089
2026-08-21,二级行业,801960,石油石化,801962,油服工程,2428.65000000,46.58160000,0.00868449,0.32570509
2024-06-17,二级行业,801960,石油石化,801961,油气开采Ⅱ,2108.92000000,10.52840725,-0.00416482,0.27715181
2026-08-21,二级行业,801960,石油石化,801963,炼化及贸易,3172.93000000,107.12190000,0.01492189,0.21841092
2026-08-21,二级行业,801210,社会服务,801218,专业服务,5570.69000000,31.71680000,-0.00498695,0.30871287
2024-06-17,二级行业,801210,社会服务,801216,体育Ⅱ,1577.85000000,1.84919639,0.00196220,0.28753489
2026-08-21,二级行业,801210,社会服务,801994,教育,1736.34000000,25.36490000,-0.00204609,0.40264777
2026-08-21,二级行业,801210,社会服务,801993,旅游及景区,1894.52000000,24.52850000,-0.00678389,0.26385123
2026-08-21,二级行业,801210,社会服务,801219,酒店餐饮,1490.38000000,7.12550000,-0.00673118,0.33489317
2026-08-21,二级行业,801130,纺织服饰,801132,服装家纺,1463.58000000,45.67530000,-0.00627368,0.22305873
2026-08-21,二级行业,801130,纺织服饰,801131,纺织制造,1709.77000000,25.86130000,-0.00279954,0.23795199
2026-08-21,二级行业,801130,纺织服饰,801133,饰品,1391.03000000,31.01950000,0.02503205,0.35008817
2026-08-21,二级行业,801230,综合,801231,综合Ⅱ,4304.44000000,33.89470000,-0.00182964,0.52122679
2026-08-21,二级行业,801980,美容护理,801981,个护用品,1224.96000000,8.86620000,-0.01334644,0.28051178
2026-08-21,二级行业,801980,美容护理,801982,化妆品,5693.32000000,17.86320000,-0.01056806,0.31469032
2024-06-17,二级行业,801980,美容护理,801983,医疗美容,1777.83000000,4.66977567,-0.00245762,0.24742453
2026-08-21,二级行业,801750,计算机,801103,IT服务Ⅱ,4662.70000000,302.17290000,-0.00282725,0.42958049
2026-08-21,二级行业,801750,计算机,801101,计算机设备,2855.11000000,186.26360000,0.00769418,0.35289445
2026-08-21,二级行业,801750,计算机,801104,软件开发,5631.89000000,308.27360000,-0.00097740,0.38323871
2026-08-21,二级行业,801140,轻工制造,801141,包装印刷,2637.66000000,34.72410000,0.00984709,0.29920380
2026-08-21,二级行业,801140,轻工制造,801142,家居用品,1604.96000000,54.99960000,-0.00210775,0.21863904
2026-08-21,二级行业,801140,轻工制造,801145,文娱用品,1644.83000000,13.03230000,-0.00537576,0.30712724
2026-08-21,二级行业,801140,轻工制造,801143,造纸,2035.24000000,15.59970000,-0.00642453,0.20030548
2026-08-21,二级行业,801770,通信,801223,通信服务,2126.18000000,102.01240000,-0.00864449,0.22173668
2026-08-21,二级行业,801770,通信,801102,通信设备,9916.70000000,1623.52090000,0.02977796,0.88107842
2026-08-21,二级行业,801040,钢铁,801043,冶钢原料,3214.28000000,24.82420000,0.01963272,0.26837826
2026-08-21,二级行业,801040,钢铁,801044,普钢,2037.63000000,26.94700000,-0.00047091,0.19235533
2026-08-21,二级行业,801040,钢铁,801045,特钢Ⅱ,3783.31000000,15.23060000,-0.00857695,0.25649875
2026-08-21,二级行业,801780,银行,801785,农商行Ⅱ,777.95000000,16.02770000,-0.00243637,0.19614092
2026-08-21,二级行业,801780,银行,801782,国有大型银行Ⅱ,1971.63000000,80.12410000,-0.00243367,0.22893611
2026-08-21,二级行业,801780,银行,801784,城商行Ⅱ,1077.38000000,62.20190000,-0.00642781,0.16024098
2026-08-21,二级行业,801780,银行,801783,股份制银行Ⅱ,4171.20000000,68.11100000,-0.00064209,0.17777067
2026-08-21,二级行业,801790,非银金融,801194,保险Ⅱ,1172.30000000,99.08520000,0.01938244,0.20413001
2026-08-21,二级行业,801790,非银金融,801191,多元金融,1136.50000000,46.61480000,0.00383338,0.22654768
2026-08-21,二级行业,801790,非银金融,801193,证券Ⅱ,6015.72000000,155.97380000,0.00001164,0.16137400
2026-08-21,二级行业,801120,食品饮料,801128,休闲食品,1597.26000000,21.09240000,-0.01852637,0.32879377
2026-08-21,二级行业,801120,食品饮料,801125,白酒Ⅱ,35743.22000000,85.88270000,-0.01469499,0.24935311
2026-08-21,二级行业,801120,食品饮料,801129,调味发酵品Ⅱ,6819.67000000,50.59370000,-0.01235771,0.22032217
2026-08-21,二级行业,801120,食品饮料,801126,非白酒,3309.15000000,20.20520000,-0.02360474,0.21971018
2026-08-21,二级行业,801120,食品饮料,801124,食品加工,12644.78000000,32.47290000,-0.01511507,0.18569703
2026-08-21,二级行业,801120,食品饮料,801127,饮料乳品,6965.41000000,49.87150000,-0.00411200,0.21120132
